letter_grade,course_grade,Assig_1_full_40,Assig_2_full_40,Assig_3_full_40,proj_1_100,proj_2_100,proj_3_100,final_exam_100,peer_feedback_100,birth_country,residence_country,gender,age,primary_language,english_fluency,time_zone,occupation,highest_education,expected_hours_spent,formal_class_prog_taken,C,C#,C++,Java,JavaScript,Lisp,Objective C,Perl,PHP,Python,Ruby,Shell,Swift,Visual Basic,Other (specify below),years_programming,prior_omscs_classes_completed,besides_KBAI_how_many_classes,moocs_completed_outside_OMSCS,qtr_proj1_confidence,qtr_proj2_confidence,qtr_piazza_opinion,qtr_peerfeedback_opinion,qtr_on_piazza,qtr_email,qtr_hipchat,qrt_gplus,qtr_other_chat,qtr_phone,qtr_facebook,qtr_in_person,CS6210_Completed,CS8803_Completed,CS6250_Completed,CS7641_Completed,CS6300_Completed,CS6310_Completed,CS4495_Completed,CS6475_Completed,CS6505_Completed,CS6290_Completed,CS8803_Completed,CS6440_Completed,mid_proj2_confidence,mid_proj3_confidence,mid_piazza_opinion,mid_peerfeedback_opinion,mid_on_piazza,mid_email,mid_hipchat,qrt_gplus,mid_other_chat,mid_phone,mid_facebook,mid_in_person,final_proj3_confidence,hours_spent,lessons_watched,exercises_completed,forum_visit_frequency,final_on_piazza,final_email,final_hipchat,qrt_gplus,final_other_chat,final_phone,final_facebook,final_in_person,watch_out_order,fall_behind,get_ahead,rewatch_full_lesson,rewatch_partial_lesson,view_answer_after_1incorrect,repeat_exercise_until_correct,skip_exercise,correct_first_attempt,access_from_mobile,download_videos,piazza_answers,piazza_days,piazza_asks,piazza_posts,piazza_views,total_lecture_time,overal_lecture_views,lecture_1_views,lecture_2_views,lecture_3_views,lecture_4_views,lecture_5_views,lecture_6_views,lecture_7_views,lecture_8_views,lecture_9_views,lecture_10_views,lecture_11_views,lecture_12_views,lecture_13_views,lecture_14_views,lecture_15_views,lecture_16_views,lecture_17_views,lecture_18_views,lecture_19_views,lecture_20_views,lecture_21_views,lecture_22_views,lecture_23_views,lecture_24_views,lecture_25_views,lecture_26_views,lecture_1_pace,lecture_2_pace,lecture_3_pace,lecture_4_pace,lecture_5_pace,lecture_6_pace,lecture_7_pace,lecture_8_pace,lecture_9_pace,lecture_10_pace,lecture_11_pace,lecture_12_pace,lecture_13_pace,lecture_14_pace,lecture_15_pace,lecture_16_pace,lecture_17_pace,lecture_18_pace,lecture_19_pace,lecture_20_pace,lecture_21_pace,lecture_22_pace,lecture_23_pace,lecture_24_pace,lecture_25_pace,lecture_26_pace,overall_pace
3,72.82,40,36,38,84,76,91,97,15,USA,USA,M,35-44,English,Native speaker,North American,Primary Computing or Software,Doctoral Degree,12-15 hours per week,Yes,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,20,1,0,0,Somewhat confident,Neither confident nor unconfident,5 - Agree Slightly,5 - Agree Slightly,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,Yes,No,No,Somewhat confident,Very unconfident,6 - Agree,5 - Agree Slightly,0,0,0,0,0,0,0,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A couple times a month,0,0,0,0,0,0,0,0,1 - Never,1 - Never,4 - Frequently,1 - Never,2 - Rarely,2 - Rarely,3 - Occasionally,1 - Never,4 - Frequently,Never,Never,0,0,0,0,0,47698,2.128881988,2.090909091,1.848484848,2.558823529,1.210526316,1.363636364,2.034482759,1.380952381,1.1875,1.53125,1.529411765,1.833333333,1.0625,1.702702703,3.5,2.681818182,2.15,2.611111111,2,2.344827586,2.15,4.947368421,2.941176471,2,5.333333333,2.8125,3.470588235,On-time,On-time,On-time,Early,On-time,On-time,Early,Early,On-time,On-time,Early,Early,On-time,Early,Early,Early,On-time,On-time,Early,On-time,On-time,On-time,On-time,Early,Early,Early,On-time
3,68.09,28,36,31,77,86,77,96,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,10,Somewhat unconfident,Somewhat confident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Somewhat confident,Very confident,7 - Strongly Agree,7 - Strongly Agree,1,0,0,0,0,0,0,0,Very confident,9 - 12 hours per week,All 26,All of them,A few times a week,1,0,0,0,0,0,0,0,3 - Occasionally,2 - Rarely,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,2 - Rarely,4 - Frequently,Never,Never,0,0,0,0,0,51344,1.327639752,1.454545455,1.060606061,1.588235294,1.157894737,1.060606061,1.310344828,1.19047619,1.125,1.0625,1.117647059,1.083333333,1.625,1.243243243,1.777777778,1.409090909,1.3,1.166666667,1.3,1.620689655,1.1,1.052631579,1.235294118,1.875,1.416666667,1.75,1.470588235,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,Early,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,Late,Late,On-time,On-time,Early,Early,Early,On-time
3,65.19,37,27,28,78,63,84,96,14,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,Very confident,Very confident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,Neither confident nor unconfident,Neither confident nor unconfident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,1,1,0,0,0,0,0,0,Neither confident nor unconfident,18 - 21 hours per week,All 26,All of them,Multiple times daily,1,1,0,0,0,0,0,0,2 - Rarely,1 - Never,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,3 - Occasionally,1 - Never,4 - Frequently,Frequently,Never,0,74,1,13,189,72343,1.973602484,1.272727273,1.090909091,3,2.631578947,1.696969697,1.24137931,3.80952381,2.125,2.28125,3.5,2.541666667,2.0625,1.405405405,1.222222222,1.727272727,2.85,0.944444444,2.8,2.862068966,2.35,1.315789474,1.294117647,0.166666667,0,1.6875,1.117647059,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,On-time,Early,Early,On-time,On-time,On-time,Late,Late,Late,On-time,On-time,On-time,On-time,On-time,Unknown,Early,Early,On-time
2,56.94,31,31,21,64,61,60,91,14,Other,USA,M,25-34,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,No Answer,No Answer,No Answer,No Answer,0,0,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Very unconfident,Somewhat unconfident,6 - Agree,5 - Agree Slightly,1,0,1,0,0,0,0,0,Neither confident nor unconfident,6 - 9 hours per week,All 26,Most of them,A couple times a month,1,0,1,1,0,0,0,0,1 - Never,4 - Frequently,2 - Rarely,3 - Occasionally,3 - Occasionally,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,Occasionally,Rarely,0,0,0,0,0,30906,1.369565217,1.954545455,1.909090909,2.264705882,1.315789474,1.393939394,1.137931034,2.047619048,2.5625,2,1.882352941,2.166666667,2.1875,1.918918919,2.111111111,1.363636364,2.3,2.277777778,0,0,0,0,0,0,0,0,0,On-time,On-time,On-time,On-time,On-time,Late,Late,Late,Late,Late,Late,Late,Late,On-time,On-time,Late,Late,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Late
3,67.17,40,29,28,91,70,73,94,15,USA,USA,M,25-34,English,Native speaker,North American,Non Primary Computing,Bachelors Degree,15-18 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,1,0,0,Very confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No,No,No,Very confident,Neither confident nor unconfident,5 - Agree Slightly,3 - Disagree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,9 - 12 hours per week,20 to 25,Most of them,Once per day,1,0,0,0,0,0,0,0,1 - Never,3 - Occasionally,2 - Rarely,1 - Never,4 - Frequently,1 - Never,4 - Frequently,1 - Never,4 - Frequently,Never,Never,0,0,0,0,0,42912,1.529503106,2.681818182,2.090909091,2.264705882,1.473684211,1.363636364,1.482758621,1.428571429,1.4375,1.71875,1.411764706,1.333333333,1.479166667,1.567567568,1.5,1.5,1.2,2.055555556,1.566666667,1.275862069,1.35,1.368421053,1.235294118,0.041666667,0,1.75,2.294117647,On-time,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,Late,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Late,Late,Late,Late,On-time,On-time,Unknown,Early,Early,On-time
2,55.57,27,30,37,82,52,39,82,15,Other,Other,M,25-34,Non-English,Fully fluent non-native,Europe,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7.5,2,0,2.5,Somewhat unconfident,Very unconfident,N/A - I have not used Piazza significantly.,3 - Disagree Slightly,1,0,0,0,0,0,1,0,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Very unconfident,Very unconfident,N/A - I have not used Piazza significantly.,7 - Strongly Agree,1,0,0,0,0,0,1,0,Somewhat unconfident,9 - 12 hours per week,All 26,Most of them,A couple times a month,1,1,0,0,0,0,1,0,3 - Occasionally,4 - Frequently,1 - Never,1 - Never,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,3 - Occasionally,Never,Never,0,0,0,0,0,44067,1.313664596,1.272727273,1.151515152,1.411764706,1.263157895,1.181818182,1.413793103,1.523809524,1,1.28125,1.323529412,1.041666667,0.979166667,1.243243243,1.111111111,1.909090909,1.2,1.111111111,1.4,1.103448276,1.15,1,1.117647059,1.666666667,1.25,0.9375,3.823529412,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Late,Late,Late,Late,On-time,On-time,On-time,On-time,Late,Late,Late,Late,On-time,Late,Late,Early,Early,On-time
3,66.56,40,28,32,77,82,72,91,14,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2.5,Somewhat confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,1,1,0,0,0,0,0,0,No,No,No,Yes,No,No,No,No,No,No,No,No,Somewhat confident,Neither confident nor unconfident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,1,1,0,0,0,0,0,0,Neither confident nor unconfident,6 - 9 hours per week,20 to 25,Around half of them,A few times a week,1,1,0,0,0,0,0,0,1 - Never,3 - Occasionally,2 - Rarely,2 - Rarely,3 - Occasionally,4 - Frequently,2 - Rarely,4 - Frequently,3 - Occasionally,Never,Occasionally,0,74,0,8,622,43704,1.372670807,1.590909091,1.181818182,1.558823529,1.736842105,1.303030303,1.413793103,1.238095238,1.6875,1.375,1.205882353,1.208333333,1.333333333,1.297297297,1.388888889,1.363636364,2.7,1.055555556,1.4,1.275862069,1.2,1.684210526,1.529411765,0.041666667,0.833333333,1.875,1.823529412,On-time,On-time,Late,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,Early,Late,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,On-time,On-time,Early,Early,Early,On-time
2,57.86,28,26,23,84,63,51,90,14,Canada,Canada,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,7.5,1,0,2.5,Neither confident nor unconfident,Neither confident nor unconfident,6 - Agree,6 - Agree,1,0,1,1,0,0,0,0,No,No,No,Yes,No,No,No,No,No,No,No,No,Somewhat confident,No Answer,6 - Agree,6 - Agree,1,0,1,1,0,0,0,0,Neither confident nor unconfident,9 - 12 hours per week,All 26,Most of them,A few times a week,1,0,0,0,0,0,0,0,3 - Occasionally,4 - Frequently,2 - Rarely,2 - Rarely,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,3 - Occasionally,Never,Never,0,0,0,0,0,40525,1.190993789,1.636363636,1.242424242,1.529411765,1.157894737,1.424242424,2.137931034,1.619047619,1,1.5,1.117647059,1.166666667,0.104166667,1.054054054,1.222222222,1.136363636,1.25,1.722222222,1.566666667,0.862068966,0.85,0.631578947,1,1,1.166666667,0.9375,1.470588235,On-time,On-time,On-time,Early,On-time,Late,On-time,On-time,On-time,On-time,On-time,On-time,Late,On-time,On-time,On-time,On-time,On-time,On-time,Late,Late,On-time,On-time,Late,Late,Early,On-time
3,71.29,32,32,38,91,81,89,90,14,Other,USA,M,25-34,English,Native speaker,North American,Non Primary Computing,Bachelors Degree,3-6 hours per week,Yes,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7.5,2,0,10,Very confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,1,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Somewhat confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,0,0,0,0,0,0,0,1,Very confident,3 - 6 hours per week,All 26,All of them,Once per week,1,0,0,0,0,0,0,1,1 - Never,1 - Never,4 - Frequently,1 - Never,2 - Rarely,4 - Frequently,4 - Frequently,1 - Never,4 - Frequently,Never,Never,0,27,1,8,144,46451,1.245341615,1.454545455,1,1.058823529,1,1.03030303,1.034482759,1.80952381,1.125,1.125,0.970588235,0.958333333,1.0625,1.243243243,1.555555556,1.863636364,1.1,1.166666667,1,1.172413793,1.3,1.157894737,1.058823529,2.625,2.333333333,1,1.411764706,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early
3,68.85,30,35,35,77,84,83,95,12,Other,USA,M,18-24,English,Native speaker,North American,Primary Computing or Software,Unknown,3-6 hours per week,Yes,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,2,6,0,10,Somewhat confident,Somewhat confident,5 - Agree Slightly,2 - Disagree,1,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Somewhat unconfident,Somewhat confident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,Neither confident nor unconfident,6 - 9 hours per week,All 26,None of them,Multiple times daily,1,0,0,0,0,0,0,0,1 - Never,2 - Rarely,2 - Rarely,1 - Never,3 - Occasionally,1 - Never,1 - Never,5 - Always,1 - Never,Never,Always,0,78,0,7,136,77,0.00931677,0.227272727,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On-time,On-time,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,65.34,40,29,33,87,64,67,93,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,Neither confident nor unconfident,Neither confident nor unconfident,7 - Strongly Agree,4 - Neither Agree nor Disagree,1,0,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Somewhat confident,Somewhat unconfident,7 - Strongly Agree,6 - Agree,1,0,0,0,0,0,0,0,No answer,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,0,81,1,31,323,18601,0.694099379,0.181818182,0.727272727,1.411764706,0.842105263,1.121212121,1.103448276,1.523809524,2.125,0.53125,0.176470588,0.75,0.0625,0,0.055555556,1.272727273,1.5,0.388888889,0.5,0.103448276,0.15,0.631578947,1.764705882,1.75,0.166666667,0.125,0.058823529,Late,Late,Late,On-time,On-time,On-time,Early,Early,On-time,Late,Late,Late,Unknown,Late,On-time,On-time,On-time,On-time,Late,Late,Late,On-time,Late,Late,Late,On-time,Late
2,56.18,30,36,27,60,41,59,100,15,USA,USA,F,25-34,English,Native speaker,North American,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,Very unconfident,Somewhat confident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Very unconfident,Very confident,4 - Neither Agree nor Disagree,7 - Strongly Agree,1,0,0,0,0,0,0,0,Somewhat confident,21 or more hours per week,All 26,All of them,A few times a week,1,1,0,0,0,0,0,1,1 - Never,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,2 - Rarely,4 - Frequently,1 - Never,4 - Frequently,Never,Never,0,73,7,45,350,50826,1.324534161,3,1.575757576,1.323529412,1.210526316,1,1.103448276,1.333333333,1.3125,1.53125,1.441176471,1.333333333,1.395833333,1.27027027,1.166666667,1.227272727,1.2,1.166666667,1.166666667,1.172413793,1.1,1.315789474,1,1.208333333,1.333333333,1.0625,1.235294118,On-time,On-time,On-time,On-time,On-time,Late,On-time,On-time,On-time,On-time,Early,On-time,Late,On-time,On-time,On-time,On-time,On-time,Early,Late,Late,On-time,On-time,Early,Early,Early,On-time
3,68.09,37,31,33,86,79,73,92,15,Other,USA,M,25-34,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Masters Degree,18-21 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,10,Very confident,Somewhat confident,5 - Agree Slightly,1 - Strongly Disagree,1,0,0,0,0,0,0,0,No,No,No,Yes,No,No,No,No,No,No,No,No,Very confident,Somewhat confident,6 - Agree,1 - Strongly Disagree,1,0,1,0,0,0,0,0,No answer,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,0,0,0,0,0,56622,2.453416149,2.5,1.303030303,2.205882353,2.157894737,2.151515152,4.448275862,2.333333333,1.375,2.03125,2,3.666666667,3.208333333,2.162162162,3.888888889,2.590909091,2,2.166666667,3.3,1.931034483,1.85,2.421052632,1.882352941,1.666666667,2.083333333,2,3.941176471,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,Early,Early,On-time,On-time,Early,On-time,Late,Late,Late,Late,Late,Late,On-time,On-time,Early,Early,Early,Early
2,58.62,28,36,35,56,61,61,92,15,Other,USA,F,35-44,English,Fully fluent non-native,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,12.5,0,0,2.5,Somewhat unconfident,Somewhat unconfident,5 - Agree Slightly,6 - Agree,1,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Somewhat unconfident,Somewhat confident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,0,0,0,0,0,0,0,0,Somewhat confident,18 - 21 hours per week,All 26,All of them,A couple times a month,1,0,0,1,0,0,0,0,1 - Never,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,1 - Never,5 - Always,1 - Never,4 - Frequently,Rarely,Rarely,1,37,0,9,84,48992,1.610248447,0.772727273,1.333333333,1.764705882,1.842105263,1.393939394,1.655172414,1.761904762,1.6875,1.84375,1.382352941,1.708333333,1.645833333,1.486486486,1.722222222,1.727272727,2,1.833333333,1.966666667,1.793103448,1.55,1.684210526,1.529411765,1.583333333,0.666666667,1.75,1.529411765,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,Early,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,Early,Late,Early,Early,On-time
2,58.77,33,30,37,66,54,57,93,15,Other,Other,M,25-34,Non-English,Fully fluent non-native,Europe,Non Primary Computing,Bachelors Degree,3-6 hours per week,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7.5,1,0,0,Somewhat confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No,No,No,Very confident,Somewhat unconfident,5 - Agree Slightly,3 - Disagree Slightly,1,0,0,0,0,0,0,0,Very confident,3 - 6 hours per week,20 to 25,Most of them,A few times a week,1,0,0,0,0,0,0,0,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,Never,Never,0,0,0,0,0,33778,1.02173913,0.772727273,0.03030303,1.794117647,1.631578947,1.121212121,1.068965517,1.142857143,1.5,1.125,1.088235294,1.208333333,1.041666667,1.27027027,1.388888889,1.181818182,1.25,1,0.933333333,1,0.95,0.157894737,0,0.041666667,1.583333333,2.5,0,On-time,On-time,On-time,Early,Early,Early,On-time,On-time,On-time,Late,On-time,On-time,On-time,Early,On-time,On-time,Late,Late,On-time,On-time,On-time,Unknown,Late,On-time,Early,Unknown,On-time
3,63.96,29,31,21,98,58,67,100,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,Somewhat confident,Somewhat confident,3 - Disagree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,1,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Very confident,Neither confident nor unconfident,5 - Agree Slightly,6 - Agree,1,0,0,0,0,0,0,1,Neither confident nor unconfident,6 - 9 hours per week,All 26,All of them,A few times a week,1,0,0,0,0,0,0,1,1 - Never,3 - Occasionally,2 - Rarely,1 - Never,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,Never,Never,0,65,0,11,150,46295,1.127329193,1.045454545,1.121212121,1.029411765,1.105263158,1.060606061,1.551724138,2.095238095,1.3125,1.0625,1,1.041666667,1.083333333,1.297297297,1.277777778,1.318181818,1.5,1,1.266666667,1,1.05,1.052631579,1.117647059,0,0,1.5,1.235294118,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,Late,On-time,On-time,Late,On-time,On-time,On-time,Late,Late,On-time,On-time,On-time,On-time,Unknown,Unknown,Early,Early,On-time
3,61.67,28,32,30,87,73,52,86,16,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,15-18 hours per week,Yes,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,2.5,Very confident,Somewhat confident,7 - Strongly Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No,No,No,Very confident,Neither confident nor unconfident,7 - Strongly Agree,7 - Strongly Agree,1,0,0,0,0,0,0,0,Somewhat unconfident,12 - 15 hours per week,20 to 25,Most of them,Once per day,1,1,0,0,0,0,0,0,1 - Never,3 - Occasionally,3 - Occasionally,1 - Never,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,Occasionally,Occasionally,0,0,0,0,0,29942,1.611801242,0.863636364,1.636363636,2.382352941,3.315789474,1.96969697,3.620689655,2.380952381,2.3125,2.84375,1.794117647,1.5,0.9375,0.108108108,0.222222222,0.090909091,0.7,1.388888889,2.2,2.724137931,2.35,2.578947368,0,0.041666667,0,1.5,0.941176471,On-time,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,Late,On-time,On-time,Late,Late,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Unknown,Late,Unknown,Early,Early,On-time
2,58.47,27,30,24,73,51,67,98,13,Other,USA,F,45-54,English,Fully fluent non-native,North American,Primary Computing or Software,Masters Degree,18-21 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,Somewhat confident,Somewhat confident,6 - Agree,6 - Agree,0,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No,No,No,Very confident,Neither confident nor unconfident,6 - Agree,6 - Agree,0,0,0,0,0,0,0,0,Very confident,18 - 21 hours per week,All 26,All of them,A few times a week,0,0,0,0,0,0,0,0,1 - Never,2 - Rarely,2 - Rarely,3 - Occasionally,4 - Frequently,1 - Never,3 - Occasionally,2 - Rarely,4 - Frequently,Never,Rarely,0,73,5,28,281,86594,3.51863354,3.545454545,2.393939394,3.029411765,2.105263158,1.515151515,4.448275862,5.476190476,4.75,3.59375,3.529411765,3.958333333,1.416666667,3.27027027,6.222222222,6.681818182,3.5,4.944444444,3.6,0.931034483,0,0.736842105,4.764705882,4.875,13.08333333,3.3125,6,On-time,On-time,On-time,Early,Early,On-time,Early,On-time,On-time,Late,On-time,On-time,Late,Early,On-time,On-time,On-time,On-time,On-time,Unknown,Late,On-time,On-time,Early,Early,Early,On-time
2,50.38,34,32,30,56,41,34,91,12,Other,Other,M,25-34,English,Fully fluent non-native,North American,Primary Computing or Software,Bachelors Degree,15-18 hours per week,Yes,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7.5,0,0,0,Somewhat unconfident,Somewhat confident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Neither confident nor unconfident,Somewhat confident,4 - Neither Agree nor Disagree,6 - Agree,1,0,0,1,0,0,0,0,Very unconfident,9 - 12 hours per week,15 to 20,Around half of them,Less than once a month,1,0,0,0,0,0,0,0,2 - Rarely,4 - Frequently,1 - Never,3 - Occasionally,4 - Frequently,2 - Rarely,2 - Rarely,1 - Never,4 - Frequently,Never,Never,0,5,0,1,16,32354,1.088509317,2.636363636,1.545454545,1.676470588,1.789473684,1.787878788,1.724137931,1.761904762,1.6875,1.65625,1.470588235,1.75,0.041666667,0,0.944444444,1.454545455,2.55,0.888888889,0.366666667,0.75862069,0.05,0,0.176470588,0,0,0,1.647058824,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Late,Late,Unknown,Late,Unknown,Late,Unknown,Late,Late,Late,Late,Late,Late,Late,Unknown,Late,Unknown,Unknown,Unknown,On-time,Unknown
3,64.12,31,29,33,75,65,77,98,12,India,USA,M,25-34,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Bachelors Degree,6-9 hours per week,Yes,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12.5,0,0,0,Somewhat confident,Somewhat confident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Very confident,Neither confident nor unconfident,4 - Neither Agree nor Disagree,6 - Agree,1,0,0,0,0,0,0,0,Somewhat confident,15 - 18 hours per week,All 26,Most of them,A few times a week,1,0,0,0,0,0,0,0,1 - Never,1 - Never,2 - Rarely,3 - Occasionally,5 - Always,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,Never,Never,0,89,2,26,634,89909,3.206521739,6.318181818,2.878787879,2.617647059,2.473684211,2.151515152,5.724137931,3.047619048,3.125,3.46875,2.882352941,1.916666667,3.270833333,3.513513514,2.833333333,4.863636364,4.15,3.666666667,2.133333333,2.482758621,2.45,2,5.764705882,2.208333333,1.333333333,2.4375,3.882352941,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,On-time,Early,Early,Early,Early,Early,On-time,Early,Early,Early,Late,Late,On-time,On-time,Early,Early,Early,Early
